,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
17,s2,S 66,2,8326,8.326,0.32099999999999973,0
21,s2,S 66,2,9949,9.949,0.26699999999999946,0
43,s2,S 66,2,18111,18.111,0.06700000000000017,0
63,s2,S 66,2,25456,25.456,0.7309999999999981,0
69,s2,S 66,2,27901,27.901,0.6630000000000003,0
84,s2,S 66,2,33617,33.617,0.5269999999999939,0
123,s2,S 66,2,48307,48.307,0.17600000000000193,0
153,s2,S 66,2,59729,59.729,0.7269999999999968,0
165,s2,S 66,2,64623,64.623,0.6000000000000085,0
176,s2,S 66,2,68703,68.703,0.507000000000005,0
185,s2,S 66,2,71971,71.971,0.4230000000000018,0
211,s2,S 66,2,81759,81.759,0.1869999999999976,0
229,s2,S 66,2,88287,88.287,0.02400000000000091,0
252,s2,S 66,2,96446,96.446,0.6610000000000014,0
262,s2,S 66,2,100521,100.521,0.5580000000000069,0
271,s2,S 66,2,103787,103.787,0.4750000000000085,0
286,s2,S 66,2,109503,109.503,0.33899999999999864,0
299,s2,S 66,2,114398,114.398,0.21599999999999397,0
