,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,s1,S  1,1,4176,4.176,0.4690000000000003,0
28,s1,S  1,1,12541,12.541,0.6750000000000007,0
43,s1,S  1,1,18389,18.389,0.8149999999999977,0
52,s1,S  1,1,21729,21.729,0.07699999999999818,0
60,s1,S  1,1,25081,25.081,0.1609999999999978,0
111,s1,S  1,1,43466,43.466,0.5910000000000011,0
137,s1,S  1,1,52662,52.662,0.0030000000000001137,0
143,s1,S  1,1,55170,55.17,0.059000000000004604,0
175,s1,S  1,1,66873,66.873,0.34199999999999875,0
183,s1,S  1,1,70221,70.221,0.42900000000000205,0
193,s1,S  1,1,74399,74.399,0.5229999999999961,0
235,s1,S  1,1,89452,89.452,0.06999999999999318,0
248,s1,S  1,1,94463,94.463,0.18799999999998818,0
255,s1,S  1,1,96969,96.969,0.24099999999999966,0
262,s1,S  1,1,99483,99.483,0.31400000000000716,0
284,s1,S  1,1,107841,107.841,0.5079999999999956,0
292,s1,S  1,1,111186,111.186,0.5900000000000034,0
311,s1,S  1,1,117876,117.876,0.757000000000005,0
