,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
20,s1,S  6,6,9803,9.803,0.6190000000000015,0
33,s1,S  6,6,14822,14.822,0.7369999999999983,0
60,s1,S  6,6,24018,24.018,0.13800000000000168,0
64,s1,S  6,6,25685,25.685,0.17299999999999827,0
82,s1,S  6,6,32373,32.373,0.3399999999999963,0
106,s1,S  6,6,41569,41.569,0.5590000000000046,0
113,s1,S  6,6,44073,44.073,0.6169999999999973,0
121,s1,S  6,6,47422,47.422,0.7019999999999982,0
127,s1,S  6,6,49933,49.933,0.7659999999999982,0
141,s1,S  6,6,54949,54.949,0.06499999999999773,0
149,s1,S  6,6,58288,58.288,0.13699999999999335,0
158,s1,S  6,6,61639,61.639,0.23200000000000642,0
175,s1,S  6,6,68321,68.321,0.3859999999999957,0
187,s1,S  6,6,73341,73.341,0.5109999999999957,0
205,s1,S  6,6,80028,80.028,0.6640000000000015,0
218,s1,S  6,6,85046,85.046,0.791000000000011,0
235,s1,S  6,6,90894,90.894,0.11400000000000432,0
251,s1,S  6,6,96745,96.745,0.2540000000000049,0
255,s1,S  6,6,98421,98.421,0.29000000000000625,0
275,s1,S  6,6,105937,105.937,0.4680000000000035,0
287,s1,S  6,6,110960,110.96,0.5959999999999894,0
296,s1,S  6,6,114299,114.299,0.666000000000011,0
300,s1,S  6,6,115970,115.97,0.7019999999999982,0
