,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
40,s1,S  4,4,16502,16.502,0.7749999999999986,0
78,s1,S  4,4,30706,30.706,0.2989999999999995,0
102,s1,S  4,4,39904,39.904,0.5130000000000052,0
115,s1,S  4,4,44927,44.927,0.6430000000000007,0
128,s1,S  4,4,49943,49.943,0.7620000000000005,0
152,s1,S  4,4,58302,58.302,0.14999999999999858,0
181,s1,S  4,4,69161,69.161,0.3960000000000008,0
187,s1,S  4,4,71675,71.675,0.46299999999999386,0
203,s1,S  4,4,77530,77.53,0.605000000000004,0
217,s1,S  4,4,82542,82.542,0.7280000000000086,0
233,s1,S  4,4,88393,88.393,0.05100000000000193,0
246,s1,S  4,4,93404,93.404,0.16799999999999216,0
252,s1,S  4,4,95914,95.914,0.22700000000000387,0
286,s1,S  4,4,109291,109.291,0.5480000000000018,0
308,s1,S  4,4,117649,117.649,0.7469999999999999,0
314,s1,S  4,4,120158,120.158,0.811000000000007,0
