,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  2,2,2855,2.855,0.8399999999999999,1
10,s1,S  2,2,6196,6.196,0.46499999999999986,1
17,s1,S  2,2,8709,8.709,0.532,1
24,s1,S  2,2,11215,11.215,0.5809999999999995,1
29,s1,S  2,2,12881,12.881,0.6180000000000003,1
34,s1,S  2,2,14556,14.556,0.6579999999999995,1
39,s1,S  2,2,16227,16.227,0.697000000000001,1
44,s1,S  2,2,17902,17.902,0.7420000000000009,1
54,s1,S  2,2,21246,21.246,0.006999999999997897,1
83,s1,S  2,2,32944,32.944,0.28000000000000114,1
102,s1,S  2,2,40472,40.472,0.4680000000000035,1
107,s1,S  2,2,42146,42.146,0.5080000000000027,1
122,s1,S  2,2,48001,48.001,0.6479999999999961,1
129,s1,S  2,2,50504,50.504,0.7049999999999983,0
133,s1,S  2,2,52176,52.176,0.7510000000000048,1
138,s1,S  2,2,53844,53.844,0.7839999999999989,1
148,s1,S  2,2,57189,57.189,0.04800000000000182,1
153,s1,S  2,2,58864,58.864,0.0899999999999963,1
162,s1,S  2,2,62206,62.206,0.17200000000000415,1
171,s1,S  2,2,65556,65.556,0.2539999999999907,1
182,s1,S  2,2,69735,69.735,0.35899999999999466,1
189,s1,S  2,2,72242,72.242,0.41200000000000614,1
194,s1,S  2,2,73909,73.909,0.4490000000000123,1
201,s1,S  2,2,76418,76.418,0.5150000000000006,1
214,s1,S  2,2,81434,81.434,0.6280000000000001,1
227,s1,S  2,2,86447,86.447,0.7480000000000047,1
245,s1,S  2,2,93142,93.142,0.09499999999999886,1
250,s1,S  2,2,94811,94.811,0.14200000000001012,1
263,s1,S  2,2,99828,99.828,0.2600000000000051,1
272,s1,S  2,2,103173,103.173,0.3359999999999985,1
279,s1,S  2,2,105681,105.681,0.39799999999999613,1
284,s1,S  2,2,107355,107.355,0.44299999999999784,1
291,s1,S  2,2,109860,109.86,0.5010000000000048,1
300,s1,S  2,2,113199,113.199,0.5759999999999934,1
305,s1,S  2,2,114878,114.878,0.6219999999999999,1
310,s1,S  2,2,116545,116.545,0.6530000000000058,1
319,s1,S  2,2,119889,119.889,0.7409999999999997,1
