,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
17,s2,S 69,5,7879,7.879,0.3119999999999994,0
52,s2,S 69,5,20932,20.932,0.8069999999999986,0
56,s2,S 69,5,22568,22.568,0.7930000000000028,0
81,s2,S 69,5,31544,31.544,0.5680000000000014,0
106,s2,S 69,5,40520,40.52,0.3480000000000061,0
122,s2,S 69,5,46231,46.231,0.2120000000000033,0
159,s2,S 69,5,59283,59.283,0.7180000000000035,0
172,s2,S 69,5,64186,64.186,0.2810000000000059,0
187,s2,S 69,5,69892,69.892,0.46399999999999864,0
215,s2,S 69,5,80498,80.498,0.19599999999999795,0
219,s2,S 69,5,82134,82.134,0.16599999999999682,0
237,s2,S 69,5,89479,89.479,0.8190000000000026,0
248,s2,S 69,5,93557,93.557,0.7240000000000038,0
254,s2,S 69,5,96002,96.002,0.6589999999999918,0
264,s2,S 69,5,100086,100.086,0.5609999999999928,0
268,s2,S 69,5,101714,101.714,0.5190000000000055,0
279,s2,S 69,5,105800,105.8,0.4239999999999924,0
