,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
1,s2,S 73,9,1664,1.664,0.818,0
3,s2,S 73,9,3296,3.296,0.8249999999999997,1
14,s2,S 73,9,7376,7.376,0.27200000000000024,1
19,s2,S 73,9,9008,9.008,0.2259999999999991,1
26,s2,S 73,9,11450,11.45,0.1609999999999996,1
66,s2,S 73,9,27774,27.774,0.5970000000000013,1
87,s2,S 73,9,35928,35.928,0.39799999999999613,1
98,s2,S 73,9,40010,40.01,0.29299999999999926,1
117,s2,S 73,9,47349,47.349,0.10799999999999699,1
124,s2,S 73,9,49804,49.804,0.060000000000002274,1
130,s2,S 73,9,52250,52.25,0.8220000000000027,1
143,s2,S 73,9,57144,57.144,0.7089999999999961,1
154,s2,S 73,9,61228,61.228,0.615000000000002,1
159,s2,S 73,9,62861,62.861,0.5769999999999982,0
165,s2,S 73,9,65306,65.306,0.5109999999999957,1
178,s2,S 73,9,70199,70.199,0.3859999999999957,1
218,s2,S 73,9,86517,86.517,0.8130000000000024,1
223,s2,S 73,9,88147,88.147,0.7820000000000107,1
238,s2,S 73,9,93858,93.858,0.6400000000000006,1
245,s2,S 73,9,96315,96.315,0.5960000000000036,1
266,s2,S 73,9,104469,104.469,0.38400000000000034,1
271,s2,S 73,9,106107,106.107,0.34600000000000364,1
288,s2,S 73,9,112629,112.629,0.1840000000000117,1
293,s2,S 73,9,114264,114.264,0.14999999999999147,1
298,s2,S 73,9,115895,115.895,0.1039999999999992,1
