,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,s2,S 68,4,3356,3.356,0.8069999999999999,0
12,s2,S 68,4,6621,6.621,0.2790000000000008,1
17,s2,S 68,4,8257,8.257,0.24300000000000033,1
22,s2,S 68,4,9885,9.885,0.2010000000000005,1
26,s2,S 68,4,11522,11.522,0.16800000000000104,1
52,s2,S 68,4,22133,22.133,0.7449999999999974,1
57,s2,S 68,4,23756,23.756,0.6960000000000015,1
64,s2,S 68,4,26205,26.205,0.6329999999999991,1
73,s2,S 68,4,29470,29.47,0.5609999999999999,1
82,s2,S 68,4,32732,32.732,0.4750000000000014,1
97,s2,S 68,4,38445,38.445,0.33200000000000074,1
108,s2,S 68,4,42522,42.522,0.23199999999999932,1
115,s2,S 68,4,44974,44.974,0.17999999999999972,0
119,s2,S 68,4,46603,46.603,0.132000000000005,1
126,s2,S 68,4,49053,49.053,0.07099999999999795,1
140,s2,S 68,4,54766,54.766,0.7689999999999984,1
163,s2,S 68,4,63738,63.738,0.5510000000000019,1
168,s2,S 68,4,65369,65.369,0.5030000000000001,1
183,s2,S 68,4,71086,71.086,0.3689999999999998,1
190,s2,S 68,4,73534,73.534,0.3090000000000117,1
195,s2,S 68,4,75161,75.161,0.2669999999999959,1
206,s2,S 68,4,79243,79.243,0.17300000000000182,1
213,s2,S 68,4,81690,81.69,0.10500000000000398,1
225,s2,S 68,4,86588,86.588,0.8169999999999931,1
230,s2,S 68,4,88219,88.219,0.6319999999999908,1
237,s2,S 68,4,90673,90.673,0.7360000000000042,1
250,s2,S 68,4,95560,95.56,0.6030000000000086,1
263,s2,S 68,4,100455,100.455,0.4819999999999993,1
268,s2,S 68,4,102097,102.097,0.4509999999999934,1
277,s2,S 68,4,105361,105.361,0.37300000000000466,1
292,s2,S 68,4,111067,111.067,0.2259999999999991,1
303,s2,S 68,4,115148,115.148,0.1319999999999908,1
317,s2,S 68,4,120044,120.044,0.000999999999990564,1
