,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 69,5,2476,2.476,0.8160000000000001,1
10,s2,S 69,5,5740,5.74,0.30600000000000005,1
15,s2,S 69,5,7372,7.372,0.2569999999999997,1
20,s2,S 69,5,9004,9.004,0.21799999999999997,1
25,s2,S 69,5,10636,10.636,0.1769999999999996,1
38,s2,S 69,5,15528,15.528,0.054999999999999716,1
58,s2,S 69,5,23694,23.694,0.6999999999999993,1
63,s2,S 69,5,25324,25.324,0.6610000000000014,1
70,s2,S 69,5,27773,27.773,0.6009999999999991,1
97,s2,S 69,5,38377,38.377,0.3290000000000006,1
106,s2,S 69,5,41643,41.643,0.25900000000000034,1
111,s2,S 69,5,43279,43.279,0.21800000000000352,1
116,s2,S 69,5,44905,44.905,0.1769999999999996,1
127,s2,S 69,5,48986,48.986,0.0730000000000004,1
137,s2,S 69,5,53067,53.067,0.8160000000000025,1
142,s2,S 69,5,54698,54.698,0.7730000000000032,1
147,s2,S 69,5,56334,56.334,0.7310000000000016,1
152,s2,S 69,5,57968,57.968,0.6990000000000052,1
161,s2,S 69,5,61225,61.225,0.6090000000000018,1
166,s2,S 69,5,62857,62.857,0.5750000000000028,1
173,s2,S 69,5,65312,65.312,0.5159999999999911,1
186,s2,S 69,5,70203,70.203,0.3960000000000008,1
193,s2,S 69,5,72650,72.65,0.32900000000000773,1
200,s2,S 69,5,75100,75.1,0.27299999999999613,1
209,s2,S 69,5,78359,78.359,0.1909999999999883,1
214,s2,S 69,5,79996,79.996,0.15399999999999636,1
225,s2,S 69,5,84075,84.075,0.055999999999997385,1
230,s2,S 69,5,85705,85.705,0.007000000000005002,1
238,s2,S 69,5,88965,88.965,0.7660000000000053,1
247,s2,S 69,5,92237,92.237,0.6929999999999978,1
252,s2,S 69,5,93865,93.865,0.6430000000000007,1
263,s2,S 69,5,97946,97.946,0.5519999999999925,1
274,s2,S 69,5,102026,102.026,0.4509999999999934,1
293,s2,S 69,5,109364,109.364,0.26500000000000057,1
316,s2,S 69,5,118348,118.348,0.046999999999997044,1
