,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
34,s1,S  5,5,7379,14.758,0.7359999999999989,0
40,s1,S  5,5,8637,17.274,0.8000000000000007,0
49,s1,S  5,5,10307,20.614,0.060000000000002274,0
67,s1,S  5,5,13652,27.304,0.2240000000000002,0
81,s1,S  5,5,16157,32.314,0.33999999999999986,0
141,s1,S  5,5,27027,54.054,0.03999999999999915,0
147,s1,S  5,5,28282,56.564,0.10600000000000165,0
153,s1,S  5,5,29534,59.068,0.16599999999999682,0
165,s1,S  5,5,32042,64.084,0.28600000000000136,0
207,s1,S  5,5,39982,79.964,0.6580000000000013,0
215,s1,S  5,5,41656,83.312,0.7439999999999998,0
225,s1,S  5,5,43330,86.66,0.012000000000000455,0
243,s1,S  5,5,46671,93.342,0.16400000000000148,0
258,s1,S  5,5,49597,99.194,0.3119999999999976,0
287,s1,S  5,5,55033,110.066,0.5739999999999981,0
308,s1,S  5,5,58794,117.588,0.7459999999999951,0
