,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
22,s1,S  6,6,5293,10.586,0.13199999999999967,0
82,s1,S  6,6,16161,32.322,0.2700000000000031,0
158,s1,S  6,6,29953,59.906,0.11599999999999966,0
169,s1,S  6,6,32044,64.088,0.2119999999999962,0
221,s1,S  6,6,42075,84.15,0.6960000000000122,0
273,s1,S  6,6,52110,104.22,0.36599999999999966,0
299,s1,S  6,6,57544,115.088,0.6280000000000001,0
303,s1,S  6,6,58377,116.754,0.6600000000000108,0
307,s1,S  6,6,59215,118.43,0.7040000000000077,0
311,s1,S  6,6,60048,120.096,0.7319999999999993,0
