,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
17,s1,S  9,9,4466,8.932,0.572000000000001,0
29,s1,S  9,9,6977,13.954,0.7000000000000011,0
46,s1,S  9,9,9903,19.806,0.022000000000002018,0
69,s1,S  9,9,14083,28.166,0.21799999999999997,0
80,s1,S  9,9,16173,32.346,0.31799999999999784,0
84,s1,S  9,9,17008,34.016,0.3639999999999972,0
94,s1,S  9,9,19099,38.198,0.4660000000000011,0
114,s1,S  9,9,22858,45.716,0.6340000000000003,0
131,s1,S  9,9,26203,52.406,0.8019999999999996,0
141,s1,S  9,9,27873,55.746,0.05799999999999983,0
149,s1,S  9,9,29548,59.096,0.1419999999999959,0
171,s1,S  9,9,33727,67.454,0.34199999999999875,0
187,s1,S  9,9,36651,73.302,0.48200000000001353,0
235,s1,S  9,9,45433,90.866,0.09600000000000364,0
243,s1,S  9,9,47102,94.204,0.16399999999998727,0
249,s1,S  9,9,48356,96.712,0.23000000000000398,0
256,s1,S  9,9,49611,99.222,0.2879999999999967,0
264,s1,S  9,9,51284,102.568,0.3719999999999999,0
312,s1,S  9,9,60061,120.122,0.7900000000000063,0
