,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,response,S137,9,2064,4.128,0.758,1
12,response,S137,9,3668,7.336,0.27000000000000046,1
17,response,S137,9,4563,9.126,0.4339999999999993,1
24,response,S137,9,5783,11.566,0.41800000000000104,1
31,response,S137,9,6994,13.988,0.39400000000000013,1
40,response,S137,9,8687,17.374,0.5219999999999985,1
52,response,S137,9,10820,21.64,0.7059999999999995,1
65,response,S137,9,12983,25.966,0.02400000000000091,1
72,response,S137,9,14510,29.02,0.5700000000000003,1
80,response,S137,9,15890,31.78,0.24200000000000088,1
85,response,S137,9,16684,33.368,0.19000000000000483,1
92,response,S137,9,17858,35.716,0.09000000000000341,1
132,response,S137,9,25811,51.622,0.5,1
137,response,S137,9,26693,53.386,0.6240000000000023,1
142,response,S137,9,27553,55.106,0.7199999999999989,1
164,response,S137,9,31308,62.616,0.0660000000000025,1
179,response,S137,9,34223,68.446,0.18599999999999284,1
184,response,S137,9,35028,70.056,0.16199999999999193,1
195,response,S137,9,37119,74.238,0.26200000000000045,1
213,response,S137,9,40536,81.072,0.5700000000000074,1
223,response,S137,9,42054,84.108,0.3400000000000034,1
236,response,S137,9,44332,88.664,0.0040000000000048885,1
252,response,S137,9,48026,96.052,0.04800000000000182,1
277,response,S137,9,52982,105.964,0.16599999999999682,1
284,response,S137,9,54231,108.462,0.21999999999999886,1
