,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,s2,S 70,6,2153,4.306,0.40600000000000014,0
11,s2,S 70,6,3381,6.762,0.3539999999999992,0
44,s2,S 70,6,9092,18.184,0.07200000000000273,2
54,s2,S 70,6,11131,22.262,0.8120000000000012,0
61,s2,S 70,6,12353,24.706,0.7480000000000011,0
101,s2,S 70,6,19696,39.392,0.38800000000000523,0
118,s2,S 70,6,22555,45.11,0.24799999999999756,0
125,s2,S 70,6,23777,47.554,0.18200000000000216,0
144,s2,S 70,6,27447,54.894,0.8140000000000001,2
163,s2,S 70,6,31120,62.24,0.6640000000000015,2
174,s2,S 70,6,33160,66.32,0.5559999999999974,0
180,s2,S 70,6,34384,68.768,0.5019999999999953,0
205,s2,S 70,6,38872,77.744,0.2819999999999965,0
209,s2,S 70,6,39690,79.38,0.2459999999999951,0
234,s2,S 70,6,44585,89.17,0.8200000000000074,2
249,s2,S 70,6,47441,94.882,0.7000000000000028,0
253,s2,S 70,6,48257,96.514,0.6539999999999964,0
278,s2,S 70,6,53151,106.302,0.4140000000000015,0
284,s2,S 70,6,54377,108.754,0.3640000000000043,0
296,s2,S 70,6,56824,113.648,0.23599999999999,0
