,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
51,s2,S 67,3,9973,19.946,0.03200000000000003,0
81,s2,S 67,3,15686,31.372,0.5839999999999996,0
114,s2,S 67,3,21807,43.614,0.2839999999999989,0
123,s2,S 67,3,23441,46.882,0.21000000000000085,0
142,s2,S 67,3,27111,54.222,0.03200000000000358,0
154,s2,S 67,3,29558,59.116,0.7439999999999998,0
177,s2,S 67,3,34044,68.088,0.5219999999999914,0
185,s2,S 67,3,35677,71.354,0.43599999999999284,0
204,s2,S 67,3,38942,77.884,0.2879999999999967,0
219,s2,S 67,3,41797,83.594,0.14000000000000057,0
223,s2,S 67,3,42612,85.224,0.10200000000000387,0
231,s2,S 67,3,44247,88.494,0.02200000000000557,0
241,s2,S 67,3,46284,92.568,0.4680000000000035,0
266,s2,S 67,3,50771,101.542,0.5319999999999965,0
305,s2,S 67,3,57708,115.416,0.19400000000000261,0
