,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,response,S134,6,1621,3.242,0.56,1
14,response,S134,6,3705,7.41,0.20800000000000018,1
19,response,S134,6,4588,9.176,0.34800000000000075,1
26,response,S134,6,5816,11.632,0.34999999999999964,1
36,response,S134,6,7509,15.018,0.4740000000000002,1
49,response,S134,6,10085,20.17,0.7300000000000004,1
58,response,S134,6,11687,23.374,0.6280000000000001,1
67,response,S134,6,13324,26.648,0.5539999999999985,1
79,response,S134,6,15399,30.798,0.5299999999999976,1
87,response,S134,6,16672,33.344,0.03999999999999915,1
100,response,S134,6,19242,38.484,0.28000000000000114,1
109,response,S134,6,20872,41.744,0.27599999999999625,1
118,response,S134,6,22570,45.14,0.41199999999999903,1
125,response,S134,6,23839,47.678,0.4939999999999998,1
141,response,S134,6,26681,53.362,0.46999999999999886,1
150,response,S134,6,28307,56.614,0.4259999999999948,1
155,response,S134,6,29244,58.488,0.6240000000000023,1
160,response,S134,6,30022,60.044,0.5120000000000005,1
200,response,S134,6,37720,75.44,0.02400000000000091,1
204,response,S134,6,38484,76.968,0.41800000000000637,1
233,response,S134,6,44386,88.772,0.7980000000000018,1
241,response,S134,6,45577,91.154,0.6880000000000024,1
247,response,S134,6,46480,92.96,0.08799999999999386,1
260,response,S134,6,48921,97.842,0.07399999999999807,1
273,response,S134,6,51367,102.734,0.06599999999998829,1
288,response,S134,6,54382,108.764,0.38400000000000034,1
293,response,S134,6,55232,110.464,0.4579999999999984,1
311,response,S134,6,58528,117.056,0.5159999999999911,1
320,response,S134,6,60119,120.238,0.4399999999999977,1
