,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,response,S133,5,2021,4.042,0.1499999999999999,1
14,response,S133,5,3745,7.49,0.2560000000000002,1
19,response,S133,5,4495,8.99,0.0860000000000003,1
25,response,S133,5,5669,11.338,0.5800000000000001,1
56,response,S133,5,11847,23.694,0.5700000000000003,1
72,response,S133,5,14596,29.192,0.21999999999999886,1
77,response,S133,5,15558,31.116,0.46999999999999886,1
95,response,S133,5,18859,37.718,0.02400000000000091,1
106,response,S133,5,20864,41.728,0.21399999999999864,1
114,response,S133,5,22115,44.23,0.013999999999995794,1
128,response,S133,5,24580,49.16,0.041999999999994486,1
174,response,S133,5,33854,67.708,0.2819999999999965,1
181,response,S133,5,35090,70.18,0.24600000000000932,1
191,response,S133,5,36817,73.634,0.04800000000000182,1
201,response,S133,5,38815,77.63,0.17600000000000193,1
232,response,S133,5,44947,89.894,0.7259999999999991,1
239,response,S133,5,46180,92.36,0.6880000000000024,1
250,response,S133,5,48075,96.15,0.29400000000001114,1
273,response,S133,5,52302,104.604,0.0040000000000048885,1
279,response,S133,5,53467,106.934,0.2120000000000033,1
305,response,S133,5,58050,116.1,0.0799999999999983,1
316,response,S133,5,60402,120.804,0.7040000000000077,1
