,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,s2,S 69,5,1710,3.42,0.8220000000000001,1
12,s2,S 69,5,3339,6.678,0.28000000000000025,1
17,s2,S 69,5,4156,8.312,0.23399999999999999,1
24,s2,S 69,5,5379,10.758,0.17999999999999972,1
54,s2,S 69,5,11499,22.998,0.7119999999999997,1
61,s2,S 69,5,12726,25.452,0.6580000000000013,0
70,s2,S 69,5,14355,28.71,0.5719999999999992,1
75,s2,S 69,5,15175,30.35,0.5400000000000027,1
92,s2,S 69,5,18434,36.868,0.37400000000000233,1
97,s2,S 69,5,19255,38.51,0.34599999999999653,0
104,s2,S 69,5,20476,40.952,0.28000000000000114,1
111,s2,S 69,5,21698,43.396,0.21399999999999864,1
116,s2,S 69,5,22516,45.032,0.1739999999999995,0
125,s2,S 69,5,24149,48.298,0.0940000000000012,1
132,s2,S 69,5,25371,50.742,0.03599999999999426,0
172,s2,S 69,5,33529,67.058,0.4700000000000131,1
179,s2,S 69,5,34758,69.516,0.4200000000000017,1
188,s2,S 69,5,36388,72.776,0.3359999999999985,1
199,s2,S 69,5,38428,76.856,0.23599999999999,1
220,s2,S 69,5,42508,85.016,0.036000000000001364,0
230,s2,S 69,5,44547,89.094,0.7639999999999958,1
237,s2,S 69,5,45770,91.54,0.7020000000000124,1
248,s2,S 69,5,47812,95.624,0.6039999999999992,1
265,s2,S 69,5,51074,102.148,0.4479999999999933,0
270,s2,S 69,5,51890,103.78,0.40800000000000125,1
277,s2,S 69,5,53117,106.234,0.3459999999999894,1
290,s2,S 69,5,55561,111.122,0.22400000000000375,0
295,s2,S 69,5,56379,112.758,0.1839999999999975,0
302,s2,S 69,5,57604,115.208,0.132000000000005,1
315,s2,S 69,5,60050,120.1,0.007999999999995566,1
