,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
10,s1,S  5,5,2773,5.546,0.508,0
24,s1,S  5,5,5283,10.566,0.6340000000000003,0
49,s1,S  5,5,9878,19.756,0.036000000000001364,2
56,s1,S  5,5,11132,22.264,0.08999999999999986,2
79,s1,S  5,5,15312,30.624,0.29199999999999804,2
101,s1,S  5,5,19494,38.988,0.5020000000000024,0
110,s1,S  5,5,21165,42.33,0.5719999999999956,0
126,s1,S  5,5,24508,49.016,0.8299999999999983,0
134,s1,S  5,5,26182,52.364,0.8200000000000003,0
144,s1,S  5,5,27852,55.704,0.0799999999999983,0
150,s1,S  5,5,29109,58.218,0.14800000000000324,0
181,s1,S  5,5,34959,69.918,0.41800000000000637,0
190,s1,S  5,5,36634,73.268,0.5120000000000005,0
198,s1,S  5,5,38305,76.61,0.5819999999999936,0
202,s1,S  5,5,39138,78.276,0.6239999999999952,0
216,s1,S  5,5,42068,84.136,0.7680000000000007,0
238,s1,S  5,5,45828,91.656,0.12600000000000477,0
251,s1,S  5,5,48335,96.67,0.0940000000000083,0
270,s1,S  5,5,52097,104.194,0.42799999999999727,0
310,s1,S  5,5,60042,120.084,0.8160000000000025,0
