,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
14,s1,S  1,1,3812,7.624,0.5499999999999998,0
23,s1,S  1,1,5483,10.966,0.6339999999999986,0
34,s1,S  1,1,7574,15.148,0.7259999999999991,0
46,s1,S  1,1,9664,19.328,0.012000000000000455,0
54,s1,S  1,1,11335,22.67,0.09600000000000009,0
88,s1,S  1,1,17607,35.214,0.39399999999999835,0
124,s1,S  1,1,24298,48.596,0.7219999999999942,0
148,s1,S  1,1,28476,56.952,0.10600000000000165,0
186,s1,S  1,1,35164,70.328,0.4200000000000017,0
197,s1,S  1,1,37253,74.506,0.5220000000000056,0
235,s1,S  1,1,43939,87.878,0.01999999999999602,0
253,s1,S  1,1,47283,94.566,0.18999999999999773,0
283,s1,S  1,1,52717,105.434,0.4479999999999933,0
294,s1,S  1,1,54809,109.618,0.5519999999999925,0
318,s1,S  1,1,59405,118.81,0.7660000000000053,0
