,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
4,s1,S  3,3,2241,4.482,0.4740000000000002,0
12,s1,S  3,3,3913,7.826,0.5519999999999996,1
19,s1,S  3,3,5167,10.334,0.6159999999999997,0
31,s1,S  3,3,7676,15.352,0.734,0
46,s1,S  3,3,10599,21.198,0.05999999999999872,0
58,s1,S  3,3,13109,26.218,0.17800000000000082,0
79,s1,S  3,3,17289,34.578,0.382000000000005,0
83,s1,S  3,3,18125,36.25,0.4159999999999968,0
105,s1,S  3,3,22721,45.442,0.6360000000000028,0
129,s1,S  3,3,27318,54.636,0.03800000000000381,0
185,s1,S  3,3,38607,77.214,0.5840000000000032,0
193,s1,S  3,3,40280,80.56,0.6700000000000017,0
215,s1,S  3,3,44456,88.912,0.04000000000000625,0
