,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
10,s2,S 66,2,2696,5.392,0.37600000000000033,0
24,s2,S 66,2,5144,10.288,0.2560000000000002,0
85,s2,S 66,2,16159,32.318,0.5439999999999969,0
93,s2,S 66,2,17790,35.58,0.4619999999999962,0
101,s2,S 66,2,19425,38.85,0.3960000000000008,0
114,s2,S 66,2,21871,43.742,0.269999999999996,0
143,s2,S 66,2,27586,55.172,0.8219999999999956,0
197,s2,S 66,2,37373,74.746,0.2539999999999907,0
239,s2,S 66,2,45128,90.256,0.6979999999999933,0
249,s2,S 66,2,47167,94.334,0.7019999999999982,0
269,s2,S 66,2,50841,101.682,0.519999999999996,0
319,s2,S 66,2,59813,119.626,0.07800000000000296,0
