,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
10,s2,S 72,8,2954,5.908,0.37400000000000055,0
29,s2,S 72,8,6217,12.434,0.21199999999999974,0
47,s2,S 72,8,9480,18.96,0.054000000000002046,0
56,s2,S 72,8,11522,23.044,0.7899999999999991,0
74,s2,S 72,8,14785,29.57,0.6340000000000003,0
92,s2,S 72,8,18047,36.094,0.32399999999999807,0
104,s2,S 72,8,20498,40.996,0.347999999999999,0
113,s2,S 72,8,22126,44.252,0.2600000000000051,0
140,s2,S 72,8,27026,54.052,0.031999999999996476,0
175,s2,S 72,8,33143,66.286,0.5640000000000072,0
188,s2,S 72,8,35593,71.186,0.44600000000001216,0
203,s2,S 72,8,38446,76.892,0.30400000000000205,0
239,s2,S 72,8,44977,89.954,0.8179999999999978,0
264,s2,S 72,8,49464,98.928,0.006000000000000227,0
309,s2,S 72,8,57622,115.244,0.1979999999999933,0
317,s2,S 72,8,59254,118.508,0.11999999999999034,0
