,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,response,S131,3,1554,3.108,0.746,3
64,response,S131,3,12513,25.026,0.09600000000000009,3
78,response,S131,3,15075,30.15,0.20199999999999818,3
96,response,S131,3,18367,36.734,0.0940000000000012,3
151,response,S131,3,29000,58.0,0.46399999999999864,3
240,response,S131,3,46050,92.1,0.2879999999999967,3
251,response,S131,3,48040,96.08,0.09000000000000341,3
258,response,S131,3,49329,98.658,0.15399999999999636,3
273,response,S131,3,52141,104.282,0.28600000000000136,3
296,response,S131,3,56137,112.274,0.11400000000000432,3
