,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,response,S129,1,1594,3.188,0.6500000000000004,1
13,response,S129,1,3572,7.144,0.5300000000000002,1
28,response,S129,1,6448,12.896,0.572000000000001,1
40,response,S129,1,8382,16.764,0.3539999999999992,1
58,response,S129,1,12199,24.398,0.5079999999999991,1
63,response,S129,1,13005,26.01,0.45000000000000284,1
72,response,S129,1,14594,29.188,0.2799999999999976,1
81,response,S129,1,16156,32.312,0.05999999999999517,1
103,response,S129,1,20718,41.436,0.5499999999999972,1
108,response,S129,1,21498,42.996,0.4759999999999991,1
122,response,S129,1,24023,48.046,0.6319999999999979,1
129,response,S129,1,24935,49.87,0.003999999999997783,1
141,response,S129,1,27774,55.548,0.7240000000000038,1
155,response,S129,1,30040,60.08,0.2459999999999951,1
162,response,S129,1,31286,62.572,0.22800000000000153,1
177,response,S129,1,34165,68.33,0.13400000000000034,1
184,response,S129,1,35489,70.978,0.2740000000000009,1
200,response,S129,1,38641,77.282,0.4899999999999949,1
208,response,S129,1,39980,79.96,0.05999999999998806,1
220,response,S129,1,42301,84.602,0.4660000000000082,1
231,response,S129,1,44378,88.756,0.49800000000000466,1
241,response,S129,1,46063,92.126,0.5200000000000102,1
246,response,S129,1,46789,93.578,0.30400000000000205,1
259,response,S129,1,49403,98.806,0.5099999999999909,1
266,response,S129,1,50476,100.952,0.14799999999999613,1
287,response,S129,1,54607,109.214,0.057999999999992724,1
297,response,S129,1,56621,113.242,0.5480000000000018,1
