,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  2,2,1255,2.51,0.8359999999999999,1
6,s1,S  2,2,2092,4.184,0.42200000000000015,1
13,s1,S  2,2,3345,6.69,0.4820000000000002,1
18,s1,S  2,2,4180,8.36,0.5179999999999998,1
29,s1,S  2,2,6271,12.542,0.6240000000000006,1
36,s1,S  2,2,7526,15.052,0.6859999999999999,1
41,s1,S  2,2,8364,16.728,0.7300000000000022,1
48,s1,S  2,2,9616,19.232,0.7839999999999989,1
59,s1,S  2,2,11703,23.406,0.055999999999997385,1
64,s1,S  2,2,12541,25.082,0.10200000000000031,1
69,s1,S  2,2,13376,26.752,0.14599999999999724,1
74,s1,S  2,2,14216,28.432,0.18999999999999773,1
90,s1,S  2,2,17141,34.282,0.3299999999999983,0
110,s1,S  2,2,21322,42.644,0.5300000000000011,1
121,s1,S  2,2,23407,46.814,0.6219999999999999,1
135,s1,S  2,2,25916,51.832,0.7460000000000022,1
140,s1,S  2,2,26755,53.51,0.7899999999999991,1
152,s1,S  2,2,29264,58.528,0.0940000000000012,1
159,s1,S  2,2,30514,61.028,0.15200000000000102,1
164,s1,S  2,2,31353,62.706,0.19400000000000261,1
171,s1,S  2,2,32604,65.208,0.2540000000000049,1
180,s1,S  2,2,34280,68.56,0.3400000000000034,1
193,s1,S  2,2,36786,73.572,0.4519999999999982,0
200,s1,S  2,2,38039,76.078,0.5120000000000005,1
209,s1,S  2,2,39714,79.428,0.6020000000000039,1
218,s1,S  2,2,41384,82.768,0.6779999999999973,0
235,s1,S  2,2,44310,88.62,0.0020000000000095497,0
246,s1,S  2,2,46401,92.802,0.10200000000000387,0
252,s1,S  2,2,47655,95.31,0.16599999999999682,0
263,s1,S  2,2,49745,99.49,0.25799999999999557,1
272,s1,S  2,2,51415,102.83,0.3400000000000034,1
279,s1,S  2,2,52670,105.34,0.39800000000001035,1
284,s1,S  2,2,53505,107.01,0.4420000000000073,1
293,s1,S  2,2,55178,110.356,0.5219999999999914,1
298,s1,S  2,2,56013,112.026,0.554000000000002,1
307,s1,S  2,2,57686,115.372,0.6419999999999959,0
