,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
38,s2,S 67,3,8939,17.878,0.019999999999999574,2
65,s2,S 67,3,14650,29.3,0.5779999999999994,2
94,s2,S 67,3,20365,40.73,0.29999999999999716,0
116,s2,S 67,3,24849,49.698,0.07000000000000028,2
134,s2,S 67,3,28523,57.046,0.7379999999999995,0
148,s2,S 67,3,31376,62.752,0.588000000000001,2
161,s2,S 67,3,33825,67.65,0.4680000000000035,0
167,s2,S 67,3,35050,70.1,0.40800000000000125,0
198,s2,S 67,3,41170,82.34,0.10999999999999943,2
209,s2,S 67,3,43211,86.422,0.009999999999990905,0
222,s2,S 67,3,46065,92.13,0.7059999999999889,0
245,s2,S 67,3,50554,101.108,0.4860000000000042,2
250,s2,S 67,3,51370,102.74,0.4439999999999884,2
257,s2,S 67,3,52592,105.184,0.3819999999999908,0
270,s2,S 67,3,55039,110.078,0.2580000000000098,0
275,s2,S 67,3,55859,111.718,0.2259999999999991,0
283,s2,S 67,3,57489,114.978,0.1419999999999959,2
294,s2,S 67,3,59528,119.056,0.03999999999999204,0
