,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  1,1,1268,2.536,0.8440000000000001,1
9,s1,S  1,1,2517,5.034,0.4379999999999997,1
14,s1,S  1,1,3354,6.708,0.4740000000000002,1
19,s1,S  1,1,4189,8.378,0.516,1
27,s1,S  1,1,5443,10.886,0.5739999999999998,1
35,s1,S  1,1,6702,13.404,0.6460000000000008,1
57,s1,S  1,1,10463,20.926,0.005999999999996675,0
62,s1,S  1,1,11299,22.598,0.05000000000000071,0
76,s1,S  1,1,13808,27.616,0.1720000000000006,0
91,s1,S  1,1,16730,33.46,0.3059999999999974,1
101,s1,S  1,1,18401,36.802,0.3819999999999979,0
107,s1,S  1,1,19657,39.314,0.4440000000000026,0
111,s1,S  1,1,20495,40.99,0.4960000000000022,1
119,s1,S  1,1,21747,43.494,0.3440000000000012,1
124,s1,S  1,1,22584,45.168,0.588000000000001,1
136,s1,S  1,1,24675,49.35,0.6940000000000026,1
172,s1,S  1,1,31360,62.72,0.18599999999999994,0
177,s1,S  1,1,32197,64.394,0.2360000000000042,1
186,s1,S  1,1,33870,67.74,0.3119999999999976,1
191,s1,S  1,1,34706,69.412,0.3539999999999992,1
204,s1,S  1,1,37215,74.43,0.47400000000000375,1
231,s1,S  1,1,42227,84.454,0.7059999999999889,1
238,s1,S  1,1,43482,86.964,0.769999999999996,1
250,s1,S  1,1,45573,91.146,0.054000000000002046,1
259,s1,S  1,1,47247,94.494,0.13800000000000523,1
273,s1,S  1,1,49754,99.508,0.2599999999999909,1
281,s1,S  1,1,51007,102.014,0.31799999999999784,1
290,s1,S  1,1,52680,105.36,0.40399999999999636,1
314,s1,S  1,1,57275,114.55,0.6159999999999997,1
319,s1,S  1,1,58115,116.23,0.6600000000000108,1
