,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
6,response,S131,3,2392,4.784,0.33399999999999963,1
13,response,S131,3,3550,7.1,0.20999999999999996,1
18,response,S131,3,4446,8.892,0.363999999999999,1
23,response,S131,3,5198,10.396,0.2320000000000011,1
28,response,S131,3,6064,12.128,0.33999999999999986,1
35,response,S131,3,7317,14.634,0.39400000000000013,1
40,response,S131,3,8243,16.486,0.6140000000000008,1
45,response,S131,3,9067,18.134,0.629999999999999,1
72,response,S131,3,14129,28.258,0.14399999999999835,1
86,response,S131,3,16632,33.264,0.2560000000000002,1
104,response,S131,3,19942,39.884,0.35200000000000387,1
121,response,S131,3,23196,46.392,0.33200000000000074,1
132,response,S131,3,25363,50.726,0.588000000000001,1
163,response,S131,3,31261,62.522,0.14399999999999835,1
191,response,S131,3,36730,73.46,0.04399999999999693,1
196,response,S131,3,37566,75.132,0.04200000000000159,1
200,response,S131,3,38371,76.742,0.48799999999999955,1
211,response,S131,3,40458,80.916,0.5879999999999939,1
262,response,S131,3,50031,100.062,0.14799999999999613,1
278,response,S131,3,52984,105.968,0.34199999999999875,1
285,response,S131,3,54218,108.436,0.362000000000009,1
299,response,S131,3,56758,113.516,0.5440000000000111,1
318,response,S131,3,60484,120.968,0.6540000000000106,1
