,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
10,response,S130,2,3147,6.294,0.3799999999999999,1
15,response,S130,2,3869,7.738,0.1880000000000006,1
22,response,S130,2,5134,10.268,0.2759999999999998,1
29,response,S130,2,6485,12.97,0.5240000000000009,1
44,response,S130,2,9391,18.782,0.6340000000000003,1
60,response,S130,2,12272,24.544,0.6140000000000008,1
72,response,S130,2,14460,28.92,0.16400000000000148,1
81,response,S130,2,16097,32.194,0.1739999999999995,1
90,response,S130,2,17803,35.606,0.32200000000000273,1
116,response,S130,2,22758,45.516,0.43199999999999505,1
127,response,S130,2,24901,49.802,0.6400000000000006,1
140,response,S130,2,27253,54.506,0.4540000000000006,1
160,response,S130,2,31116,62.232,0.015999999999998238,1
167,response,S130,2,32371,64.742,0.07800000000000296,1
176,response,S130,2,34064,68.128,0.20399999999999352,1
209,response,S130,2,40378,80.756,0.5900000000000034,1
220,response,S130,2,42406,84.812,0.563999999999993,1
233,response,S130,2,44840,89.68,0.5400000000000063,1
256,response,S130,2,49094,98.188,0.07200000000000273,1
275,response,S130,2,52844,105.688,0.2259999999999991,1
293,response,S130,2,56175,112.35,0.3579999999999899,1
302,response,S130,2,57905,115.81,0.5600000000000023,1
311,response,S130,2,59612,119.224,0.7040000000000077,1
