,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 69,5,1194,2.388,0.8159999999999998,1
6,s2,S 69,5,2008,4.016,0.34399999999999986,1
17,s2,S 69,5,4047,8.094,0.23599999999999977,1
22,s2,S 69,5,4863,9.726,0.20400000000000063,1
35,s2,S 69,5,7310,14.62,0.08000000000000007,0
58,s2,S 69,5,11799,23.598,0.6980000000000004,1
65,s2,S 69,5,13023,26.046,0.6340000000000003,1
72,s2,S 69,5,14247,28.494,0.5779999999999994,1
77,s2,S 69,5,15065,30.13,0.5399999999999991,0
100,s2,S 69,5,19551,39.102,0.3200000000000003,1
105,s2,S 69,5,20365,40.73,0.27599999999999625,1
116,s2,S 69,5,22409,44.818,0.17799999999999727,0
121,s2,S 69,5,23222,46.444,0.13000000000000256,1
132,s2,S 69,5,25266,50.532,0.041999999999994486,1
136,s2,S 69,5,26079,52.158,0.8140000000000001,1
144,s2,S 69,5,27306,54.612,0.7740000000000009,0
153,s2,S 69,5,29344,58.688,0.6720000000000041,1
160,s2,S 69,5,30566,61.132,0.6059999999999945,1
169,s2,S 69,5,32199,64.398,0.5339999999999989,1
176,s2,S 69,5,33425,66.85,0.47999999999998977,1
183,s2,S 69,5,34649,69.298,0.4159999999999968,1
190,s2,S 69,5,35870,71.74,0.3499999999999943,1
199,s2,S 69,5,37501,75.002,0.2680000000000007,1
212,s2,S 69,5,39949,79.898,0.14799999999999613,1
217,s2,S 69,5,40768,81.536,0.117999999999995,0
222,s2,S 69,5,41583,83.166,0.07200000000000273,1
232,s2,S 69,5,43624,87.248,0.8119999999999976,1
249,s2,S 69,5,46885,93.77,0.6439999999999912,1
254,s2,S 69,5,47701,95.402,0.6059999999999945,0
269,s2,S 69,5,50558,101.116,0.06999999999999318,0
278,s2,S 69,5,52191,104.382,0.38400000000000034,1
283,s2,S 69,5,53006,106.012,0.34600000000000364,1
290,s2,S 69,5,54231,108.462,0.29399999999999693,1
299,s2,S 69,5,55860,111.72,0.1979999999999933,1
321,s2,S 69,5,59941,119.882,0.008000000000009777,0
