,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
1,s2,S 72,8,1324,2.648,0.8140000000000001,0
4,s2,S 72,8,2138,4.276,0.5139999999999998,1
15,s2,S 72,8,4180,8.36,0.2579999999999991,0
24,s2,S 72,8,5813,11.626,0.18399999999999928,0
36,s2,S 72,8,8258,16.516,0.055999999999997385,0
51,s2,S 72,8,11525,23.05,0.7379999999999995,0
55,s2,S 72,8,12339,24.678,0.6920000000000002,0
60,s2,S 72,8,13155,26.31,0.17199999999999704,0
64,s2,S 72,8,13973,27.946,0.6180000000000021,0
70,s2,S 72,8,15197,30.394,0.5619999999999976,0
88,s2,S 72,8,18461,36.922,0.3819999999999979,0
96,s2,S 72,8,20091,40.182,0.3160000000000025,0
107,s2,S 72,8,22134,44.268,0.21999999999999886,0
121,s2,S 72,8,24581,49.162,0.10000000000000142,0
130,s2,S 72,8,26211,52.422,0.021999999999998465,0
140,s2,S 72,8,28250,56.5,0.7520000000000024,1
147,s2,S 72,8,29474,58.948,0.6940000000000026,0
151,s2,S 72,8,30290,60.58,0.6539999999999964,0
155,s2,S 72,8,31107,62.214,0.6120000000000019,0
175,s2,S 72,8,34778,69.556,0.42799999999999727,0
182,s2,S 72,8,36002,72.004,0.1880000000000024,0
186,s2,S 72,8,36820,73.64,0.3299999999999983,0
203,s2,S 72,8,40080,80.16,0.1700000000000017,0
222,s2,S 72,8,43755,87.51,0.5820000000000078,0
228,s2,S 72,8,44976,89.952,0.7659999999999911,0
241,s2,S 72,8,47425,94.85,0.6419999999999959,0
255,s2,S 72,8,50280,100.56,0.5019999999999953,0
270,s2,S 72,8,53140,106.28,0.3739999999999952,0
276,s2,S 72,8,54362,108.724,0.30400000000000205,0
287,s2,S 72,8,56404,112.808,0.20600000000000307,0
295,s2,S 72,8,58036,116.072,0.13000000000000966,0
307,s2,S 72,8,60481,120.962,0.010000000000005116,0
