,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,response,S134,6,1829,3.658,0.5960000000000001,1
16,response,S134,6,4314,8.628,0.23399999999999999,1
31,response,S134,6,6868,13.736,0.45199999999999996,1
38,response,S134,6,8110,16.22,0.4919999999999991,1
71,response,S134,6,14383,28.766,0.6239999999999988,1
79,response,S134,6,15697,31.394,0.1559999999999988,1
88,response,S134,6,17327,34.654,0.1560000000000059,1
99,response,S134,6,19413,38.826,0.24600000000000222,1
110,response,S134,6,21592,43.184,0.5259999999999962,1
116,response,S134,6,22319,44.638,0.3500000000000014,1
123,response,S134,6,23598,47.196,0.45599999999999596,1
154,response,S134,6,29446,58.892,0.6560000000000059,1
185,response,S134,6,35325,70.65,0.25,1
199,response,S134,6,37879,75.758,0.45599999999998886,1
214,response,S134,6,40767,81.534,0.5200000000000102,1
229,response,S134,6,43672,87.344,0.617999999999995,1
244,response,S134,6,46270,92.54,0.03200000000001069,1
264,response,S134,6,50301,100.602,0.010000000000005116,1
