,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,s1,S  1,1,1912,3.824,0.46999999999999975,0
20,s1,S  1,1,4841,9.682,0.6140000000000008,0
49,s1,S  1,1,10272,20.544,0.054000000000002046,0
67,s1,S  1,1,13619,27.238,0.2259999999999991,0
87,s1,S  1,1,17377,34.754,0.3919999999999959,0
93,s1,S  1,1,18635,37.27,0.46400000000000574,0
97,s1,S  1,1,19468,38.936,0.4939999999999998,0
132,s1,S  1,1,25737,51.474,0.7999999999999972,0
166,s1,S  1,1,32008,64.016,0.28600000000000847,0
170,s1,S  1,1,32844,65.688,0.3260000000000076,0
190,s1,S  1,1,36608,73.216,0.5060000000000002,0
223,s1,S  1,1,42877,85.754,0.8100000000000023,0
250,s1,S  1,1,47477,94.954,0.21599999999999397,0
270,s1,S  1,1,51235,102.47,0.39000000000000057,0
282,s1,S  1,1,53746,107.492,0.5120000000000005,0
300,s1,S  1,1,57091,114.182,0.6740000000000066,0
304,s1,S  1,1,57923,115.846,0.710000000000008,0
310,s1,S  1,1,59178,118.356,0.7659999999999911,0
